success,rewards,steps,resources,epsilon,first_success,PGF,I_op
0.0,-25.7,30.0,0.0,0.1,,0.1,0.3
0.0,-33.5,28.0,3.0,0.1,,3.225,0.45000000000000007
0.0,-25.3,30.0,1.0,0.1,,2.475,0.35
0.0,-26.5,30.0,1.0,0.1,,2.475,0.35
0.0,-27.5,30.0,0.0,0.1,,0.1,0.3
0.0,-26.3,30.0,1.0,0.1,,2.475,0.35
0.0,-27.1,30.0,0.0,0.1,,0.1,0.3
0.0,-26.13,30.0,0.0,0.1,,0.1,0.3
0.0,-25.9,30.0,1.0,0.1,,2.475,0.35
0.0,-26.9,30.0,0.0,0.1,,0.1,0.3
0.0,-25.51,30.0,0.0,0.1,,0.1,0.3
0.0,-23.5,30.0,2.0,0.1,,2.85,0.4
0.0,-23.11,30.0,3.0,0.1,,3.225,0.45000000000000007
0.0,-25.3,30.0,1.0,0.1,,2.475,0.35
0.0,-27.7,30.0,0.0,0.1,,0.1,0.3
0.0,-26.1,30.0,1.0,0.1,,2.475,0.35
0.0,-25.7,30.0,1.0,0.1,,2.475,0.35
0.0,-24.5,30.0,3.0,0.1,,3.225,0.45000000000000007
0.0,-25.7,30.0,0.0,0.1,,0.1,0.3
0.0,-25.1,30.0,0.0,0.1,,0.1,0.3
0.0,-24.3,30.0,1.0,0.1,,2.475,0.35
0.0,-25.51,30.0,0.0,0.1,,0.1,0.3
0.0,-25.5,30.0,0.0,0.1,,0.1,0.3
0.0,-27.1,30.0,0.0,0.1,,0.1,0.3
0.0,-24.31,30.0,1.0,0.1,,2.475,0.35
0.0,-25.31,30.0,1.0,0.1,,2.475,0.35
0.0,-26.9,30.0,0.0,0.1,,0.1,0.3
0.0,-23.5,30.0,2.0,0.1,,2.85,0.4
0.0,-25.5,30.0,0.0,0.1,,0.1,0.3
0.0,-26.7,30.0,0.0,0.1,,0.1,0.3
0.0,-26.7,30.0,0.0,0.1,,0.1,0.3
0.0,-27.1,30.0,1.0,0.1,,2.475,0.35
0.0,-25.52,30.0,2.0,0.1,,2.85,0.4
0.0,-24.31,30.0,1.0,0.1,,2.475,0.35
0.0,-27.1,30.0,1.0,0.1,,2.475,0.35
0.0,-26.51,30.0,1.0,0.1,,2.475,0.35
0.0,-25.7,30.0,1.0,0.1,,2.475,0.35
0.0,-26.7,30.0,1.0,0.1,,2.475,0.35
0.0,-27.7,30.0,0.0,0.1,,0.1,0.3
0.0,-25.71,30.0,1.0,0.1,,2.475,0.35
0.0,-25.91,30.0,1.0,0.1,,2.475,0.35
0.0,-26.11,30.0,1.0,0.1,,2.475,0.35
0.0,-24.3,30.0,1.0,0.1,,2.475,0.35
0.0,-23.11,30.0,3.0,0.1,,3.225,0.45000000000000007
0.0,-25.7,30.0,1.0,0.1,,2.475,0.35
0.0,-24.91,30.0,1.0,0.1,,2.475,0.35
0.0,-24.51,30.0,1.0,0.1,,2.475,0.35
0.0,-24.5,30.0,1.0,0.1,,2.475,0.35
0.0,-24.5,30.0,1.0,0.1,,2.475,0.35
0.0,-26.57,30.0,0.0,0.1,,0.1,0.3
0.0,-26.41,30.0,1.0,0.1,,2.475,0.35
0.0,-24.3,30.0,2.0,0.1,,2.85,0.4
0.0,-24.5,30.0,1.0,0.1,,2.475,0.35
0.0,-24.32,30.0,1.0,0.1,,2.475,0.35
0.0,-27.5,30.0,0.0,0.1,,0.1,0.3
0.0,-28.1,30.0,0.0,0.1,,0.1,0.3
0.0,-25.5,30.0,1.0,0.1,,2.475,0.35
0.0,-27.31,30.0,0.0,0.1,,0.1,0.3
0.0,-24.31,30.0,1.0,0.1,,2.475,0.35
0.0,-24.23,30.0,3.0,0.1,,3.225,0.45000000000000007
0.0,-26.33,30.0,1.0,0.1,,2.475,0.35
0.0,-23.5,30.0,3.0,0.1,,3.225,0.45000000000000007
0.0,-27.7,30.0,0.0,0.1,,0.1,0.3
0.0,-28.3,30.0,0.0,0.1,,0.1,0.3
0.0,-28.3,30.0,0.0,0.1,,0.1,0.3
0.0,-25.7,30.0,1.0,0.1,,2.475,0.35
0.0,-24.5,30.0,3.0,0.1,,3.225,0.45000000000000007
0.0,-27.1,30.0,0.0,0.1,,0.1,0.3
0.0,-26.91,30.0,0.0,0.1,,0.1,0.3
0.0,-24.31,30.0,1.0,0.1,,2.475,0.35
0.0,-25.31,30.0,0.0,0.1,,0.1,0.3
0.0,-26.34,30.0,0.0,0.1,,0.1,0.3
0.0,-27.3,30.0,0.0,0.1,,0.1,0.3
0.0,-25.54,30.0,1.0,0.1,,2.475,0.35
0.0,-27.11,30.0,1.0,0.1,,2.475,0.35
0.0,-24.33,30.0,2.0,0.1,,2.85,0.4
0.0,-23.74,30.0,3.0,0.1,,3.225,0.45000000000000007
0.0,-25.17,30.0,2.0,0.1,,2.85,0.4
0.0,-24.93,30.0,2.0,0.1,,2.85,0.4
0.0,-27.1,30.0,0.0,0.1,,0.1,0.3
0.0,-25.5,30.0,0.0,0.1,,0.1,0.3
0.0,-27.3,30.0,1.0,0.1,,2.475,0.35
0.0,-27.11,30.0,0.0,0.1,,0.1,0.3
0.0,-24.31,30.0,1.0,0.1,,2.475,0.35
0.0,-23.5,30.0,2.0,0.1,,2.85,0.4
0.0,-25.33,30.0,2.0,0.1,,2.85,0.4
0.0,-24.51,30.0,1.0,0.1,,2.475,0.35
0.0,-26.31,30.0,1.0,0.1,,2.475,0.35
0.0,-28.5,30.0,0.0,0.1,,0.1,0.3
0.0,-26.7,30.0,0.0,0.1,,0.1,0.3
0.0,-25.71,30.0,2.0,0.1,,2.85,0.4
0.0,-26.9,30.0,1.0,0.1,,2.475,0.35
0.0,-24.1,30.0,2.0,0.1,,2.85,0.4
0.0,-25.51,30.0,1.0,0.1,,2.475,0.35
0.0,-28.5,30.0,0.0,0.1,,0.1,0.3
0.0,-27.3,30.0,0.0,0.1,,0.1,0.3
0.0,-24.3,30.0,2.0,0.1,,2.85,0.4
0.0,-26.8,30.0,1.0,0.1,,2.475,0.35
0.0,-27.08,30.0,0.0,0.1,,0.1,0.3
0.0,-27.3,30.0,0.0,0.1,,0.1,0.3
0.0,-27.6,30.0,0.0,0.1,,0.1,0.3
0.0,-25.75,30.0,1.0,0.1,,2.475,0.35
0.0,-24.73,30.0,1.0,0.1,,2.475,0.35
0.0,-25.9,30.0,0.0,0.1,,0.1,0.3
0.0,-23.74,30.0,2.0,0.1,,2.85,0.4
0.0,-25.16,30.0,2.0,0.1,,2.85,0.4
0.0,-28.3,30.0,0.0,0.1,,0.1,0.3
0.0,-27.3,30.0,0.0,0.1,,0.1,0.3
0.0,-26.5,30.0,1.0,0.1,,2.475,0.35
0.0,-28.5,30.0,0.0,0.1,,0.1,0.3
0.0,-24.32,30.0,3.0,0.1,,3.225,0.45000000000000007
0.0,-25.3,30.0,0.0,0.1,,0.1,0.3
0.0,-24.95,30.0,2.0,0.1,,2.85,0.4
0.0,-27.1,30.0,0.0,0.1,,0.1,0.3
0.0,-27.14,30.0,0.0,0.1,,0.1,0.3
0.0,-26.9,30.0,0.0,0.1,,0.1,0.3
0.0,-27.3,30.0,0.0,0.1,,0.1,0.3
0.0,-27.7,30.0,0.0,0.1,,0.1,0.3
0.0,-24.54,30.0,1.0,0.1,,2.475,0.35
0.0,-23.13,30.0,3.0,0.1,,3.225,0.45000000000000007
0.0,-27.3,30.0,0.0,0.1,,0.1,0.3
0.0,-24.92,30.0,0.0,0.1,,0.1,0.3
0.0,-22.12,30.0,3.0,0.1,,3.225,0.45000000000000007
0.0,-24.7,30.0,1.0,0.1,,2.475,0.35
0.0,-25.5,30.0,1.0,0.1,,2.475,0.35
0.0,-26.3,30.0,0.0,0.1,,0.1,0.3
0.0,-26.5,30.0,0.0,0.1,,0.1,0.3
0.0,-23.3,30.0,2.0,0.1,,2.85,0.4
0.0,-21.7,30.0,4.0,0.1,,3.8,0.5
0.0,-24.1,30.0,1.0,0.1,,2.475,0.35
0.0,-26.5,30.0,0.0,0.1,,0.1,0.3
0.0,-25.1,30.0,2.0,0.1,,2.85,0.4
0.0,-25.5,30.0,1.0,0.1,,2.475,0.35
0.0,-26.71,30.0,0.0,0.1,,0.1,0.3
0.0,-26.5,30.0,1.0,0.1,,2.475,0.35
