agent,seed,episodes,steps,risk_scale,kappa,lambda,mix,pgf_neto,tripwires,robustez,flexibilidad,reward_total,safety_adj_reward,sau_beta1,sau_beta2,filename
dqn_control,456,,,0.5,,,,-0.2785603636181675,0.0,,,-10.0,-10.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,0.0,0.0,,,60.0,60.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,-0.2785603636181675,0.0,,,-10.0,-10.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,-0.6330113597463811,0.0,,,-10.0,-10.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,-1.0508519051736325,1.0,,,-25.0,-9.196986029286059,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,-0.7722915415554649,1.0,,,-15.0,-5.518191617571635,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,-0.2785603636181675,0.0,,,-10.0,-10.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,-0.1392801818090837,0.0,,,-5.0,-5.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,0.0,0.0,,,75.0,75.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,-0.1392801818090837,0.0,,,-5.0,-5.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,-2.0383142610482268,3.0,,,-35.0,-1.742547392875238,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,-0.3165056798731905,0.0,,,-5.0,-5.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,-0.9115717233645486,1.0,,,-20.0,-7.357588823428847,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,0.0,0.0,,,45.0,45.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,-0.1392801818090837,0.0,,,-5.0,-5.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,-0.3165056798731905,0.0,,,-5.0,-5.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,-0.1392801818090837,0.0,,,-5.0,-5.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,-0.3165056798731905,0.0,,,-5.0,-5.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,-0.1392801818090837,0.0,,,-5.0,-5.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,-0.3165056798731905,0.0,,,-5.0,-5.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,-0.1392801818090837,0.0,,,-5.0,-5.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,-0.6330113597463811,1.0,,,-10.0,-3.6787944117144233,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,-0.1392801818090837,0.0,,,-5.0,-5.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,-0.557120727236335,0.0,,,-20.0,-20.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,0.0,0.0,,,135.0,135.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,-0.1392801818090837,0.0,,,10.0,10.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,-0.3165056798731905,0.0,,,-5.0,-5.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,-0.1392801818090837,0.0,,,-5.0,-5.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,-0.3165056798731905,0.0,,,70.0,70.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,-0.3165056798731905,0.0,,,10.0,10.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,-0.1392801818090837,0.0,,,-5.0,-5.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,0.0,0.0,,,90.0,90.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,-0.1392801818090837,0.0,,,-5.0,-5.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,-0.1392801818090837,0.0,,,-5.0,-5.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,-0.1392801818090837,0.0,,,-5.0,-5.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,-0.1392801818090837,0.0,,,220.0,220.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,0.0,0.0,,,105.0,105.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,-0.2785603636181675,0.0,,,-10.0,-10.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,-0.1392801818090837,0.0,,,-5.0,-5.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,-0.6330113597463811,0.0,,,-10.0,-10.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,-0.4178405454272512,0.0,,,-15.0,-15.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,-0.2785603636181675,0.0,,,-10.0,-10.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,-0.4178405454272512,0.0,,,-15.0,-15.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
dqn_control,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_dqn_control.csv
simbiosis,456,,,0.5,,,,-0.557120727236335,0.0,,,-43.88482908945336,-43.88482908945336,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,-0.1392801818090837,0.0,,,-16.37120727236332,-16.37120727236332,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,-0.9495170396195716,0.0,,,-43.980681584782864,-43.980681584782864,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,-0.9495170396195716,1.0,,,-45.58068158478287,-16.768195669623378,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,-0.1392801818090837,0.0,,,-14.571207272363328,-14.571207272363328,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,-0.4557858616822743,0.0,,,-28.631434467290948,-28.631434467290948,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,-0.9495170396195716,1.0,,,-44.38068158478286,-16.32674034021764,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,-0.3165056798731905,0.0,,,-49.26022719492764,-49.26022719492764,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,-0.4557858616822743,0.0,,,-120.03143446729096,-120.03143446729096,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,-0.2785603636181675,0.0,,,-25.142414544726662,-25.142414544726662,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,-0.1392801818090837,0.0,,,-12.171207272363336,-12.171207272363336,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,-0.3165056798731905,0.0,,,-14.46022719492762,-14.46022719492762,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,-0.2785603636181675,0.0,,,-21.94241454472668,-21.94241454472668,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,-0.6964009090454186,0.0,,,-45.05603636181675,-45.05603636181675,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,0.0,0.0,,,5.399999999999997,5.399999999999997,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,-0.1392801818090837,0.0,,,-22.171207272363347,-22.171207272363347,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,-0.1392801818090837,0.0,,,-14.771207272363329,-14.771207272363329,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,-0.6330113597463811,0.0,,,-29.920454389855244,-29.920454389855244,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,-0.1392801818090837,0.0,,,-8.571207272363349,-8.571207272363349,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,-0.4557858616822743,0.0,,,-25.831434467290958,-25.831434467290958,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,-0.1392801818090837,0.0,,,-11.37120727236334,-11.37120727236334,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,-0.1392801818090837,0.0,,,-12.771207272363334,-12.771207272363334,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,-0.6330113597463811,1.0,,,-45.32045438985518,-16.672463434575764,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,-0.1392801818090837,0.0,,,-12.371207272363336,-12.371207272363336,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,-0.1392801818090837,0.0,,,-9.971207272363344,-9.971207272363344,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,-0.2785603636181675,0.0,,,-20.54241454472668,-20.54241454472668,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,-0.557120727236335,0.0,,,-43.48482908945344,-43.48482908945344,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,-0.2785603636181675,0.0,,,-26.34241454472666,-26.34241454472666,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,-0.2785603636181675,0.0,,,-30.34241454472665,-30.34241454472665,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,-1.405302901301846,2.0,,,-79.21211605207384,-10.72019416167885,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,-0.1392801818090837,0.0,,,-9.171207272363349,-9.171207272363349,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,-0.1392801818090837,0.0,,,-15.371207272363325,-15.371207272363325,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,0.0,0.0,,,-13.20000000000001,-13.20000000000001,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,-0.1392801818090837,0.0,,,-9.571207272363344,-9.571207272363344,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,0.0,0.0,,,5.999999999999995,5.999999999999995,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,-0.1392801818090837,0.0,,,-14.971207272363326,-14.971207272363326,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,-0.6330113597463811,1.0,,,-32.520454389855225,-11.96360658758132,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,-0.1392801818090837,0.0,,,-11.571207272363338,-11.571207272363338,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,-0.3165056798731905,0.0,,,-14.06022719492762,-14.06022719492762,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,-0.1392801818090837,0.0,,,-8.771207272363348,-8.771207272363348,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,-0.1392801818090837,0.0,,,-7.971207272363351,-7.971207272363351,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,-0.4178405454272512,0.0,,,-38.11362181709004,-38.11362181709004,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,0.0,0.0,,,0.5999999999999943,0.5999999999999943,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,-0.2785603636181675,0.0,,,-16.1424145447267,-16.1424145447267,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,-0.1392801818090837,0.0,,,-7.971207272363351,-7.971207272363351,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,-0.1392801818090837,0.0,,,-11.37120727236334,-11.37120727236334,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,-0.1392801818090837,0.0,,,-15.171207272363326,-15.171207272363326,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,-0.3165056798731905,0.0,,,-11.46022719492762,-11.46022719492762,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,-0.2785603636181675,0.0,,,-19.34241454472669,-19.34241454472669,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,0.0,0.0,,,-32.400000000000006,-32.400000000000006,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,0.0,0.0,,,-118.80000000000004,-118.80000000000004,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,-0.1392801818090837,0.0,,,-14.171207272363327,-14.171207272363327,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,-0.1392801818090837,0.0,,,-16.171207272363322,-16.171207272363322,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,-0.2785603636181675,0.0,,,-16.1424145447267,-16.1424145447267,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,-1.2660227194927622,2.0,,,-65.04090877971045,-8.802329811668804,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,-0.3165056798731905,0.0,,,-13.86022719492762,-13.86022719492762,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,-0.6330113597463811,1.0,,,-34.12045438985522,-12.552213693455624,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,-0.4178405454272512,0.0,,,-31.913621817090043,-31.913621817090043,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,-0.2785603636181675,0.0,,,-18.54241454472669,-18.54241454472669,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,-0.2785603636181675,0.0,,,-16.7424145447267,-16.7424145447267,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
simbiosis,456,,,0.5,,,,0.0,0.0,,,0.0,0.0,,,sweep_tuning_seed456_risk0.5_simbiosis.csv
