episode,total_reward,pgf_mean,success,steps
2547,-30.310000000000002,4.972270629452091,0,30
2548,-24.0,5.5,0,30
2549,-24.0,5.5,0,30
2550,-24.0,5.5,0,30
2551,-24.0,5.5,0,30
2552,-24.0,5.5,0,30
2553,-24.0,5.5,0,30
2554,-23.8,5.5,0,30
2555,-24.0,5.5,0,30
2556,-24.0,5.5,0,30
2557,-24.0,5.5,0,30
2558,-24.0,5.5,0,30
2559,-24.0,5.5,0,30
2560,-24.0,5.5,0,30
2561,-23.8,5.5,0,30
2562,-24.0,5.5,0,30
2563,-24.0,5.5,0,30
2564,-24.0,5.5,0,30
2565,-24.0,5.5,0,30
2566,-23.88,5.497910797272863,0,30
2567,-24.0,5.5,0,30
2568,-24.0,5.5,0,30
2569,-24.0,5.5,0,30
2570,-24.0,5.5,0,30
2571,-24.0,5.5,0,30
2572,-24.0,5.5,0,30
2573,-24.0,5.5,0,30
2574,-24.0,5.5,0,30
2575,-24.13,5.496750129091121,0,30
2576,-24.0,5.5,0,30
2577,-24.0,5.499535732727304,0,30
2578,-23.8,5.5,0,30
2579,-24.0,5.5,0,30
2580,-24.0,5.499767866363651,0,30
2581,-24.0,5.5,0,30
2582,-24.09,5.497678663636515,0,30
2583,-24.0,5.5,0,30
2584,-24.0,5.5,0,30
2585,-24.0,5.5,0,30
2586,-24.0,5.5,0,30
2587,-24.0,5.5,0,30
2588,-24.0,5.5,0,30
2589,-24.0,5.5,0,30
2590,-23.8,5.5,0,30
2591,-24.05,5.498607198181909,0,30
2592,-24.0,5.5,0,30
2593,-24.0,5.5,0,30
2594,-25.07,5.49814293090921,0,30
2595,-24.0,5.5,0,30
2596,-24.0,5.5,0,30
2597,-24.0,5.5,0,30
2598,-24.0,5.5,0,30
2599,-24.0,5.5,0,30
2600,-24.0,5.5,0,30
2601,-24.0,5.499535732727304,0,30
2602,-23.810000000000002,5.499535732727302,0,30
2603,-24.0,5.5,0,30
2604,-24.0,5.5,0,30
2605,-24.0,5.5,0,30
2606,-23.8,5.5,0,30
2607,-24.0,5.5,0,30
2608,-25.03,5.498839331818257,0,30
2609,-24.0,5.499767866363651,0,30
2610,-24.0,5.5,0,30
2611,-24.0,5.5,0,30
2612,-24.0,5.5,0,30
2613,-24.0,5.5,0,30
2614,-24.01,5.4990714654546045,0,30
2615,-24.0,5.5,0,30
2616,-24.0,5.5,0,30
2617,-24.0,5.499303599090954,0,30
2618,-24.0,5.499767866363651,0,30
2619,-24.0,5.5,0,30
2620,-24.0,5.5,0,30
2621,-24.0,5.5,0,30
2622,-24.0,5.5,0,30
2623,-24.0,5.5,0,30
2624,-23.8,5.5,0,30
2625,-24.0,5.5,0,30
2626,-24.0,5.5,0,30
2627,-24.0,5.5,0,30
2628,-24.0,5.5,0,30
2629,-24.07,5.498142930909212,0,30
2630,-24.0,5.5,0,30
2631,-24.0,5.5,0,30
2632,-24.0,5.499767866363652,0,30
2633,-24.0,5.5,0,30
2634,-24.0,5.5,0,30
2635,-23.8,5.5,0,30
2636,-24.0,5.5,0,30
2637,-24.0,5.5,0,30
2638,-24.0,5.5,0,30
2639,-24.0,5.499767866363651,0,30
2640,-24.0,5.5,0,30
2641,-23.8,5.5,0,30
2642,-24.0,5.5,0,30
2643,-24.0,5.5,0,30
2644,-24.0,5.5,0,30
2645,-24.0,5.5,0,30
2646,-24.07,5.497910797272864,0,30
2647,-24.0,5.5,0,30
2648,-24.0,5.5,0,30
2649,-24.01,5.499535732727302,0,30
2650,-24.0,5.5,0,30
2651,-24.0,5.5,0,30
2652,-24.0,5.5,0,30
2653,-24.0,5.5,0,30
2654,-24.0,5.5,0,30
2655,-23.8,5.5,0,30
2656,-24.0,5.5,0,30
2657,-24.0,5.5,0,30
2658,-24.0,5.5,0,30
2659,-24.0,5.5,0,30
2660,-24.0,5.5,0,30
2661,-24.0,5.5,0,30
2662,-24.0,5.499767866363651,0,30
2663,-24.0,5.5,0,30
2664,-24.0,5.5,0,30
2665,-24.0,5.5,0,30
2666,-24.0,5.5,0,30
2667,-24.0,5.5,0,30
2668,-24.0,5.5,0,30
2669,-23.8,5.5,0,30
2670,-24.0,5.5,0,30
2671,-24.06,5.49837506454556,0,30
2672,-24.0,5.5,0,30
2673,-24.0,5.5,0,30
2674,-24.0,5.5,0,30
2675,-24.0,5.5,0,30
2676,-24.01,5.499535732727304,0,30
2677,-24.0,5.5,0,30
2678,-24.0,5.5,0,30
2679,-24.0,5.5,0,30
2680,-24.0,5.5,0,30
2681,-24.0,5.499767866363651,0,30
2682,-24.0,5.5,0,30
2683,-24.0,5.499303599090954,0,30
2684,-24.0,5.5,0,30
2685,-23.8,5.5,0,30
2686,-25.060000000000002,5.498375064545558,0,30
2687,-24.0,5.5,0,30
2688,-24.0,5.499767866363652,0,30
2689,-24.0,5.5,0,30
2690,-24.0,5.5,0,30
2691,-24.0,5.5,0,30
2692,-24.0,5.499767866363651,0,30
2693,-24.0,5.5,0,30
2694,-24.0,5.5,0,30
2695,-24.0,5.5,0,30
2696,-23.8,5.5,0,30
2697,-24.0,5.5,0,30
2698,-24.0,5.499535732727304,0,30
2699,-24.0,5.5,0,30
2700,-24.0,5.5,0,30
2701,-24.07,5.498142930909211,0,30
2702,-23.8,5.5,0,30
2703,-24.0,5.5,0,30
2704,-25.85,5.445856251536375,0,30
2705,-24.0,5.5,0,30
2706,-24.0,5.5,0,30
2707,-24.0,5.5,0,30
2708,-24.0,5.499767866363651,0,30
2709,-24.0,5.5,0,30
2710,-25.23,5.494428792727633,0,30
2711,-24.0,5.5,0,30
2712,-24.0,5.5,0,30
2713,-24.0,5.5,0,30
2714,-24.0,5.5,0,30
2715,-24.0,5.5,0,30
2716,-24.0,5.5,0,30
2717,-24.0,5.5,0,30
2718,-24.0,5.5,0,30
2719,-24.0,5.5,0,30
2720,-24.0,5.5,0,30
2721,-24.0,5.5,0,30
2722,-24.0,5.499767866363651,0,30
2723,-24.0,5.5,0,30
2724,-24.0,5.5,0,30
2725,-25.11,5.486347996065919,0,30
2726,-24.0,5.5,0,30
2727,-23.8,5.5,0,30
2728,-24.0,5.5,0,30
2729,-24.0,5.5,0,30
2730,-24.0,5.5,0,30
2731,-24.0,5.5,0,30
2732,-23.8,5.5,0,30
2733,-24.02,5.499303599090954,0,30
2734,-24.0,5.5,0,30
2735,-24.0,5.5,0,30
2736,-24.0,5.5,0,30
2737,-24.0,5.5,0,30
2738,-24.01,5.499535732727302,0,30
2739,-24.0,5.499767866363651,0,30
2740,-24.0,5.5,0,30
2741,-24.0,5.5,0,30
2742,-24.0,5.5,0,30
2743,-24.0,5.5,0,30
2744,-24.0,5.5,0,30
2745,-24.0,5.5,0,30
2746,-24.0,5.5,0,30
2747,-24.0,5.5,0,30
2748,-24.0,5.5,0,30
2749,-24.0,5.5,0,30
2750,-24.0,5.5,0,30
2751,-24.0,5.5,0,30
2752,-24.0,5.5,0,30
2753,-24.0,5.5,0,30
2754,-24.0,5.5,0,30
2755,-24.0,5.5,0,30
2756,-24.0,5.5,0,30
2757,-23.8,5.5,0,30
2758,-24.0,5.5,0,30
2759,-24.0,5.5,0,30
2760,-24.0,5.5,0,30
2761,-24.0,5.5,0,30
2762,-23.8,5.5,0,30
2763,-24.0,5.499767866363651,0,30
2764,-35.599999999999994,3.6979612724696262,0,6
2765,-24.0,5.5,0,30
2766,-24.0,5.5,0,30
2767,-24.0,5.5,0,30
2768,-24.0,5.5,0,30
2769,-24.0,5.5,0,30
2770,-24.0,5.5,0,30
2771,-24.0,5.5,0,30
2772,-24.0,5.5,0,30
2773,-24.0,5.5,0,30
2774,-24.0,5.5,0,30
2775,-24.0,5.5,0,30
2776,-25.11,5.486580129702268,0,30
2777,-24.0,5.5,0,30
2778,-24.0,5.5,0,30
2779,-23.8,5.5,0,30
2780,-23.8,5.5,0,30
2781,-23.8,5.5,0,30
2782,-24.0,5.5,0,30
2783,-24.01,5.498839331818257,0,30
2784,-24.0,5.5,0,30
2785,-24.0,5.5,0,30
2786,-24.0,5.499767866363651,0,30
2787,-24.0,5.5,0,30
2788,-24.0,5.5,0,30
2789,-24.0,5.5,0,30
2790,-24.0,5.5,0,30
2791,-24.0,5.5,0,30
2792,-24.0,5.5,0,30
2793,-25.040000000000003,5.498839331818256,0,30
2794,-24.0,5.5,0,30
2795,-24.0,5.5,0,30
2796,-24.0,5.5,0,30
2797,-24.0,5.5,0,30
2798,-24.0,5.5,0,30
2799,-24.0,5.5,0,30
2800,-24.3,5.486812263338617,0,30
2801,-24.0,5.5,0,30
2802,-23.8,5.5,0,30
2803,-23.8,5.5,0,30
2804,-24.0,5.5,0,30
2805,-24.0,5.5,0,30
2806,-24.1,5.497214396363818,0,30
2807,-24.0,5.5,0,30
2808,-24.0,5.5,0,30
2809,-24.0,5.5,0,30
2810,-24.0,5.5,0,30
2811,-23.8,5.5,0,30
2812,-24.0,5.5,0,30
2813,-24.0,5.5,0,30
2814,-24.0,5.5,0,30
2815,-24.0,5.499767866363652,0,30
2816,-24.01,5.499535732727304,0,30
2817,-24.0,5.5,0,30
2818,-24.0,5.5,0,30
2819,-24.0,5.499767866363651,0,30
2820,-24.0,5.5,0,30
2821,-24.0,5.5,0,30
2822,-24.0,5.5,0,30
2823,-27.830000000000002,5.2896117121529755,0,30
2824,-24.0,5.499303599090955,0,30
2825,-24.0,5.5,0,30
2826,-24.0,5.5,0,30
2827,-24.0,5.5,0,30
2828,-23.8,5.5,0,30
2829,-24.0,5.499767866363652,0,30
2830,-24.0,5.499767866363652,0,30
2831,-24.0,5.499767866363652,0,30
2832,-24.0,5.5,0,30
2833,-24.0,5.499767866363652,0,30
2834,-24.05,5.498607198181911,0,30
2835,-24.0,5.5,0,30
2836,-24.0,5.5,0,30
2837,-24.0,5.5,0,30
2838,-24.0,5.5,0,30
2839,-24.0,5.5,0,30
2840,-24.0,5.5,0,30
2841,-24.0,5.5,0,30
2842,-24.0,5.5,0,30
2843,-24.0,5.5,0,30
2844,-24.0,5.5,0,30
2845,-24.0,5.5,0,30
2846,-24.0,5.5,0,30
2847,-24.0,5.5,0,30
2848,-24.0,5.5,0,30
2849,-24.0,5.499767866363652,0,30
2850,-24.0,5.5,0,30
2851,-24.0,5.5,0,30
2852,-24.0,5.5,0,30
2853,-23.89,5.49744653000017,0,30
2854,-24.0,5.5,0,30
2855,-24.0,5.5,0,30
2856,-24.0,5.5,0,30
2857,-24.0,5.499767866363652,0,30
2858,-24.0,5.5,0,30
2859,-24.0,5.499767866363652,0,30
2860,-24.0,5.5,0,30
2861,-24.0,5.5,0,30
2862,-24.0,5.5,0,30
2863,-24.0,5.5,0,30
2864,-24.0,5.5,0,30
2865,-24.0,5.5,0,30
2866,-24.0,5.5,0,30
2867,-24.0,5.5,0,30
2868,-24.0,5.4995357327273044,0,30
2869,-24.0,5.5,0,30
2870,-24.0,5.5,0,30
2871,-24.0,5.5,0,30
2872,-24.0,5.499767866363652,0,30
2873,-23.8,5.5,0,30
2874,-24.0,5.5,0,30
2875,-24.0,5.5,0,30
2876,-24.0,5.5,0,30
2877,-24.0,5.5,0,30
2878,-24.0,5.5,0,30
2879,-24.0,5.5,0,30
2880,-24.01,5.499303599090955,0,30
2881,-24.0,5.5,0,30
2882,-24.0,5.5,0,30
2883,-24.0,5.5,0,30
2884,-24.0,5.5,0,30
2885,-24.0,5.5,0,30
2886,-24.0,5.5,0,30
2887,-24.0,5.5,0,30
2888,-24.0,5.5,0,30
2889,-24.0,5.5,0,30
2890,-24.0,5.5,0,30
2891,-24.0,5.5,0,30
2892,-24.0,5.499535732727304,0,30
2893,-24.0,5.5,0,30
2894,-24.11,5.497214396363819,0,30
2895,-24.0,5.499303599090955,0,30
2896,-24.0,5.499767866363652,0,30
2897,-23.8,5.5,0,30
2898,-24.0,5.5,0,30
2899,-24.0,5.499767866363652,0,30
2900,-24.0,5.5,0,30
2901,-24.0,5.5,0,30
2902,-24.0,5.5,0,30
2903,-24.0,5.5,0,30
2904,-25.03,5.499071465454608,0,30
2905,-24.0,5.5,0,30
2906,-23.8,5.5,0,30
2907,-24.0,5.499767866363652,0,30
2908,-24.0,5.5,0,30
2909,-24.0,5.5,0,30
2910,-24.0,5.5,0,30
2911,-24.0,5.5,0,30
2912,-23.8,5.5,0,30
2913,-24.0,5.5,0,30
2914,-24.0,5.5,0,30
2915,-24.0,5.499767866363652,0,30
2916,-24.0,5.5,0,30
2917,-24.0,5.5,0,30
2918,-24.0,5.5,0,30
2919,-24.0,5.5,0,30
2920,-24.0,5.5,0,30
2921,-24.0,5.5,0,30
2922,-23.8,5.5,0,30
2923,-24.0,5.5,0,30
2924,-24.0,5.5,0,30
2925,-24.0,5.5,0,30
2926,-24.0,5.5,0,30
2927,-24.0,5.5,0,30
2928,-23.8,5.5,0,30
2929,-24.0,5.5,0,30
2930,-24.0,5.5,0,30
2931,-24.0,5.5,0,30
2932,-24.0,5.5,0,30
2933,-24.0,5.5,0,30
2934,-24.0,5.5,0,30
2935,-24.0,5.5,0,30
2936,-24.0,5.5,0,30
2937,-24.0,5.5,0,30
2938,-24.0,5.5,0,30
2939,-24.0,5.499767866363652,0,30
2940,-24.0,5.499767866363652,0,30
2941,-23.8,5.5,0,30
2942,-23.8,5.5,0,30
2943,-24.0,5.5,0,30
2944,-24.0,5.5,0,30
2945,-25.14,5.496750129091125,0,30
2946,-24.0,5.5,0,30
2947,-24.0,5.5,0,30
2948,-24.0,5.5,0,30
2949,-24.0,5.5,0,30
2950,-24.0,5.5,0,30
2951,-24.0,5.5,0,30
2952,-24.0,5.5,0,30
2953,-24.0,5.5,0,30
2954,-24.0,5.5,0,30
2955,-24.0,5.5,0,30
2956,-24.0,5.499767866363652,0,30
2957,-25.05,5.4986071981819125,0,30
2958,-24.0,5.5,0,30
2959,-24.0,5.5,0,30
2960,-24.0,5.5,0,30
2961,-24.0,5.5,0,30
2962,-24.09,5.497678663636518,0,30
2963,-24.0,5.5,0,30
2964,-24.0,5.5,0,30
2965,-24.0,5.5,0,30
2966,-24.0,5.5,0,30
2967,-24.0,5.5,0,30
2968,-24.0,5.5,0,30
2969,-24.0,5.5,0,30
2970,-24.0,5.5,0,30
2971,-24.0,5.5,0,30
2972,-24.0,5.499767866363652,0,30
2973,-24.0,5.5,0,30
2974,-24.0,5.5,0,30
2975,-24.0,5.4995357327273044,0,30
2976,-24.0,5.5,0,30
2977,-24.0,5.5,0,30
2978,-24.0,5.5,0,30
2979,-24.0,5.5,0,30
2980,-24.0,5.5,0,30
2981,-24.0,5.5,0,30
2982,-24.0,5.5,0,30
2983,-23.8,5.5,0,30
2984,-24.0,5.5,0,30
2985,-24.0,5.499767866363652,0,30
2986,-27.8,4.979498106708935,0,30
2987,-24.0,5.5,0,30
2988,-24.0,5.5,0,30
2989,-25.34,5.45927612183411,0,30
2990,-24.0,5.5,0,30
2991,-24.0,5.5,0,30
2992,-24.0,5.5,0,30
2993,-24.0,5.5,0,30
2994,-24.0,5.5,0,30
2995,-24.0,5.5,0,30
2996,-24.0,5.5,0,30
2997,-24.0,5.5,0,30
2998,-24.0,5.5,0,30
2999,-24.0,5.5,0,30
